time_hours,T_2.0m,T_10.0m,T_25.0m,T_45.0m,T_58.0m
480.000,24.4471,24.4749,23.9799,22.8531,22.1457
481.000,24.6006,24.5094,24.0337,22.8829,22.1363
482.000,24.4260,24.4943,23.9540,22.9732,22.0587
483.000,24.5395,24.5063,23.9629,22.8673,22.0867
484.000,24.5953,24.4938,23.8715,22.8925,22.0454
485.000,24.5565,24.4955,23.9267,22.8516,22.1204
486.000,24.5113,24.5131,23.9930,22.9509,22.2241
487.000,24.5981,24.4744,24.0103,22.9296,22.0711
488.000,24.4676,24.5160,23.9337,22.8904,22.1221
489.000,24.4876,24.5216,23.9937,22.9327,22.1319
490.000,24.4139,24.4072,23.9867,22.8928,22.1024
491.000,24.3556,24.5235,23.9958,22.8938,22.0935
492.000,24.4541,24.4891,23.8357,22.8150,22.0923
493.000,24.4347,24.4088,23.9402,22.8024,22.1544
494.000,24.4242,24.4258,23.9358,22.9076,22.0185
495.000,24.2204,24.3893,23.8114,22.9844,22.0226
496.000,24.3700,24.3830,24.0042,22.9737,22.1473
497.000,24.3184,24.3742,23.9014,22.8717,21.9747
498.000,24.2818,24.4236,23.7885,22.9096,22.0355
499.000,24.3511,24.3724,23.8895,22.9196,22.0893
500.000,24.3210,24.3888,23.9255,22.8843,22.1340
501.000,24.3260,24.4949,23.8547,22.8582,22.0554
502.000,24.3897,24.3943,24.0234,22.8910,22.0732
503.000,24.4455,24.4884,23.9286,22.9009,22.2077
504.000,24.4555,24.5306,23.9352,22.9301,22.1001
505.000,24.4775,24.4203,23.8878,22.9497,22.1217
506.000,24.4137,24.4936,24.0096,22.8876,21.9968
507.000,24.4080,24.4576,23.9298,22.8544,21.9778
508.000,24.5181,24.6021,23.9049,22.8913,22.1197
509.000,24.5097,24.3982,23.9987,22.8597,22.1628
510.000,24.5309,24.5187,23.9813,22.8903,22.1826
511.000,24.5171,24.4582,23.8542,22.9529,21.9497
512.000,24.4249,24.4178,23.9884,22.8410,22.0295
513.000,24.3990,24.4692,23.9020,22.8506,22.0737
514.000,24.4816,24.5572,23.9066,22.9449,22.0742
515.000,24.3888,24.3496,23.9252,22.8847,22.1244
516.000,24.3986,24.4832,23.8842,22.9267,22.0484
517.000,24.4038,24.4245,23.9527,22.7956,22.1090
518.000,24.2629,24.3883,23.8686,22.8777,22.0815
519.000,24.3100,24.3342,23.8419,22.8921,22.0855
520.000,24.2375,24.4691,23.9043,22.8419,22.0937
521.000,24.2956,24.4448,23.8401,22.8260,22.0792
522.000,24.2647,24.3620,23.8450,22.8693,22.1058
523.000,24.2670,24.4703,23.9201,22.9247,22.0164
524.000,24.3650,24.4269,23.8868,22.8736,22.1755
525.000,24.2797,24.4418,23.9265,22.7505,22.0880
526.000,24.3009,24.4119,23.9323,22.8972,22.0755
527.000,24.3329,24.4165,23.8055,22.8046,22.0835
528.000,24.3534,24.2799,23.9353,22.9039,22.0938
529.000,24.4115,24.4958,23.9208,22.8594,22.1290
530.000,24.3676,24.3951,23.8967,22.8788,22.1074
531.000,24.4032,24.4186,23.8827,22.8459,22.0745
532.000,24.5451,24.4693,23.9612,22.8502,22.0908
533.000,24.4325,24.5538,23.8929,22.7438,22.0723
534.000,24.5322,24.4979,23.9423,22.7547,22.0475
535.000,24.4424,24.5961,23.8837,22.8277,22.1518
536.000,24.5691,24.4949,23.9203,22.9110,22.0273
537.000,24.3802,24.4812,23.8975,22.9441,22.1287
538.000,24.3665,24.4717,23.9437,22.8105,22.0911
539.000,24.3629,24.4859,23.8826,22.9299,22.1159
540.000,24.3252,24.4582,23.8364,22.8648,22.0740
541.000,24.3388,24.3791,23.9392,22.9064,22.1293
542.000,24.2906,24.3229,23.9192,22.8887,22.1056
543.000,24.3169,24.4069,23.9017,22.8872,22.1379
544.000,24.2776,24.3218,23.8937,22.8573,22.1100
545.000,24.2245,24.4291,23.9295,22.8986,22.1078
546.000,24.2406,24.3729,23.8482,22.8020,22.0547
547.000,24.2879,24.4222,23.9105,22.8273,22.1481
548.000,24.2350,24.3390,23.9220,22.9596,22.0805
549.000,24.2495,24.3204,23.8428,22.8918,22.0709
550.000,24.3598,24.3685,23.9012,22.8573,22.1345
551.000,24.3100,24.4040,23.9217,22.7954,22.1332
552.000,24.4191,24.4216,23.7819,22.8707,22.0633
553.000,24.3694,24.4723,23.9268,22.9114,22.1589
554.000,24.5002,24.4440,23.8857,22.8573,22.0769
555.000,24.4662,24.4772,23.8541,22.8996,22.0671
556.000,24.4385,24.4379,23.8641,22.8412,22.0528
557.000,24.4176,24.4360,23.9235,22.8748,22.0364
558.000,24.4510,24.4548,23.9113,22.8055,22.1313
559.000,24.3000,24.4699,23.9085,22.8502,22.1026
560.000,24.4533,24.3784,23.7741,22.9140,22.0720
561.000,24.4229,24.4116,23.8151,22.8906,22.0889
562.000,24.3523,24.3654,23.8506,22.9377,22.1609
563.000,24.4166,24.3605,23.9371,22.8657,22.1192
564.000,24.2980,24.4581,23.8627,22.7885,22.1370
565.000,24.2581,24.3998,23.8289,22.8455,22.1284
566.000,24.2084,24.2935,23.8610,22.8854,22.1391
567.000,24.2303,24.3590,23.8112,22.8289,22.1568
568.000,24.3129,24.4467,23.8416,22.8946,22.2029
569.000,24.1929,24.3825,23.8655,22.9484,22.0340
570.000,24.2287,24.2388,23.8769,22.9120,22.1262
571.000,24.3227,24.3775,23.8035,22.7947,22.0559
572.000,24.2117,24.3569,23.7626,22.8322,22.1662
573.000,24.2840,24.3504,23.8577,22.7216,22.1123
574.000,24.2397,24.3683,23.8570,22.8460,22.1452
575.000,24.3285,24.3577,23.9505,22.7573,22.0951
576.000,24.3000,24.3953,23.7641,22.8220,22.0845
577.000,24.4230,24.4155,23.8683,22.8473,22.0725
578.000,24.4362,24.4072,23.9406,22.8564,22.0124
579.000,24.3308,24.3317,23.8510,22.9298,22.0148
580.000,24.3604,24.4375,23.8823,22.8101,22.0328
581.000,24.4178,24.5532,23.8458,22.7989,22.1007
582.000,24.4660,24.4286,23.8983,22.8512,22.0359
583.000,24.4576,24.3635,23.9099,22.8564,22.1170
584.000,24.4667,24.3227,23.9340,22.8672,22.1104
585.000,24.4105,24.3872,23.8721,22.8899,22.1559
586.000,24.3074,24.3241,23.8266,22.8363,22.1466
587.000,24.2963,24.3685,23.8741,22.7893,22.1153
588.000,24.2785,24.4842,23.7152,22.7837,22.1459
589.000,24.2787,24.3590,23.8080,22.8912,21.9935
590.000,24.2791,24.3550,23.8263,22.9089,22.1233
591.000,24.2526,24.3720,23.8989,22.8382,22.0944
592.000,24.2694,24.4024,23.8432,22.8532,21.9744
593.000,24.3147,24.2729,23.9816,22.8746,22.0655
594.000,24.2363,24.2126,23.8838,22.8876,22.1753
595.000,24.2742,24.3551,23.7698,22.8173,22.1156
596.000,24.3292,24.4106,23.9130,22.8508,22.0836
597.000,24.2262,24.3615,23.8378,22.8823,22.0095
598.000,24.3261,24.3541,23.8651,22.8867,22.0479
599.000,24.3299,24.3992,23.8599,22.8475,22.0748
600.000,24.4158,24.3964,23.8710,22.8322,22.0324
601.000,24.3002,24.3584,23.8382,22.8606,22.0367
602.000,24.3639,24.4316,23.8481,22.8171,22.0557
603.000,24.4942,24.4455,23.8467,22.8327,22.0911
604.000,24.4403,24.3569,23.8047,22.9102,22.1039
605.000,24.4769,24.3735,23.8994,22.7705,22.0541
606.000,24.3871,24.3912,23.8535,22.8654,22.0671
607.000,24.4675,24.3544,23.8580,22.7820,22.1408
608.000,24.4758,24.3762,23.8287,22.8766,22.0879
609.000,24.3816,24.4068,23.8389,22.8942,22.1255
610.000,24.4138,24.4074,23.8180,22.8787,22.0827
611.000,24.2927,24.3995,23.9098,22.8563,22.0281
612.000,24.2665,24.4071,23.8486,22.8272,22.0808
613.000,24.2436,24.3829,23.8870,22.8392,22.0419
614.000,24.2473,24.3896,23.7723,22.8163,22.1183
615.000,24.1601,24.3176,23.8393,22.8908,22.0924
616.000,24.1986,24.3040,23.9289,22.9124,22.1425
617.000,24.1871,24.2266,23.8292,22.8579,22.0940
618.000,24.1986,24.2848,23.8085,22.8171,22.0307
619.000,24.3009,24.3234,23.8008,22.8558,22.0454
620.000,24.1420,24.4650,23.8275,22.8009,22.0820
621.000,24.1789,24.3598,23.8806,22.7740,22.0873
622.000,24.1692,24.3194,23.8145,22.8556,22.0739
623.000,24.1972,24.3736,23.8980,22.8537,22.0643
624.000,24.2310,24.2964,23.8748,22.8330,22.1101
625.000,24.3950,24.3159,23.8346,22.8344,21.9782
626.000,24.4368,24.3889,23.7854,22.9032,22.0699
627.000,24.3688,24.4121,23.8009,22.9169,22.1498
628.000,24.3706,24.5394,23.7963,22.7800,22.1731
629.000,24.3861,24.3613,23.8499,22.7949,22.0727
630.000,24.3720,24.4118,23.7944,22.8585,22.0192
631.000,24.4040,24.4266,23.8183,22.8240,22.1429
632.000,24.3412,24.3172,23.7755,22.8168,22.0442
633.000,24.3245,24.3077,23.8202,22.7916,22.0434
634.000,24.3647,24.3809,23.8718,22.8403,22.1200
635.000,24.2567,24.3611,23.8059,22.7781,22.0697
636.000,24.2620,24.2721,23.8185,22.7899,22.0040
637.000,24.1576,24.2704,23.8226,22.8914,22.0669
638.000,24.1775,24.3063,23.8127,22.8788,22.0645
639.000,24.1609,24.2284,23.8262,22.7153,22.0956
640.000,24.2340,24.3655,23.7914,22.7759,22.0671
641.000,24.1800,24.2837,23.8586,22.7839,22.0344
642.000,24.2966,24.2883,23.7996,22.9060,22.1064
643.000,24.2198,24.2885,23.7536,22.7581,22.0532
644.000,24.2469,24.2280,23.8348,22.8011,22.1119
645.000,24.2446,24.2625,23.8862,22.8262,22.0194
646.000,24.2167,24.3020,23.8549,22.8970,22.0832
647.000,24.2231,24.3874,23.8892,22.7595,22.1413
648.000,24.2184,24.2746,23.8276,22.7606,22.1217
649.000,24.3600,24.3588,23.8810,22.8117,22.0643
650.000,24.4121,24.2961,23.8912,22.8890,22.1313
651.000,24.3980,24.4738,23.8414,22.8011,22.0312
652.000,24.3173,24.2969,23.8465,22.8236,22.0605
653.000,24.3962,24.3868,23.8589,22.8645,22.1271
654.000,24.3889,24.3781,23.8484,22.8620,22.0836
655.000,24.4347,24.4084,23.8178,22.8935,22.2129
656.000,24.3451,24.3849,23.7825,22.8858,22.0903
657.000,24.2847,24.4444,23.7986,22.9590,22.0494
658.000,24.2718,24.3505,23.7869,22.8680,22.1145
659.000,24.2874,24.2914,23.8568,22.8489,22.1152
660.000,24.1877,24.3146,23.7578,22.8394,22.0023
661.000,24.2321,24.2994,23.8540,22.9245,22.0922
662.000,24.2008,24.2432,23.8595,22.8846,22.1335
663.000,24.0639,24.3451,23.9061,22.7858,22.0233
664.000,24.1247,24.3254,23.7441,22.8646,22.1499
665.000,24.1987,24.3414,23.7982,22.7927,22.0979
666.000,24.1618,24.2467,23.7475,22.8746,22.0681
667.000,24.0637,24.2318,23.8828,22.8469,22.0951
668.000,24.1665,24.2909,23.7387,22.9461,22.0571
669.000,24.2532,24.2807,23.8557,22.9201,22.0470
670.000,24.2023,24.1734,23.7757,22.7800,22.1297
671.000,24.2291,24.2111,23.8238,22.8927,22.1265
672.000,24.2424,24.2256,23.9539,22.8159,22.0906
673.000,24.3246,24.2787,23.7911,22.7750,22.0722
674.000,24.2539,24.2790,23.7628,22.7500,22.0423
675.000,24.3677,24.3656,23.7828,22.7723,21.9964
676.000,24.2753,24.2722,23.7916,22.8389,22.0788
677.000,24.3669,24.3788,23.8169,22.7776,22.1277
678.000,24.2810,24.4695,23.8269,22.7464,21.9736
679.000,24.4762,24.3352,23.8187,22.8568,22.0233
680.000,24.2305,24.4500,23.7280,22.8413,22.1488
681.000,24.2623,24.3831,23.8255,22.7627,22.1837
682.000,24.3061,24.4191,23.7546,22.9142,21.9908
683.000,24.2747,24.3582,23.7784,22.8207,22.0913
684.000,24.2272,24.2979,23.7504,22.6995,22.1107
685.000,24.1441,24.3413,23.7248,22.8519,22.0496
686.000,24.1746,24.2675,23.7823,22.8071,22.0657
687.000,24.2233,24.3023,23.7846,22.8536,22.1196
688.000,24.0686,24.2524,23.8004,22.8676,22.1168
689.000,24.1209,24.2546,23.7865,22.7999,22.0103
690.000,24.1333,24.2932,23.7388,22.8752,22.1370
691.000,24.1415,24.2304,23.9606,22.7769,22.0515
692.000,24.2003,24.2458,23.8058,22.8795,22.1208
693.000,24.2436,24.2112,23.6585,22.7944,22.1510
694.000,24.2621,24.3652,23.9168,22.8110,22.0577
695.000,24.2488,24.3263,23.8460,22.8130,22.1011
696.000,24.1977,24.2753,23.8320,22.8799,22.0967
697.000,24.3370,24.3178,23.7994,22.7729,22.1693
698.000,24.3064,24.3147,23.7831,22.7862,22.0696
699.000,24.3198,24.3435,23.7668,22.8906,22.1094
700.000,24.2821,24.3550,23.8782,22.8211,22.0651
701.000,24.3816,24.2478,23.8905,22.8760,22.1558
702.000,24.2924,24.3724,23.8841,22.7733,22.1363
703.000,24.3614,24.3026,23.7940,22.8505,22.2010
704.000,24.3440,24.4418,23.7560,22.7180,21.9734
705.000,24.2267,24.3634,23.8033,22.8175,22.1022
706.000,24.2319,24.3220,23.7575,22.8132,22.0805
707.000,24.1963,24.2578,23.7349,22.8224,22.1750
708.000,24.1756,24.2451,23.8069,22.7644,22.1290
709.000,24.1845,24.2713,23.7931,22.8882,22.0259
710.000,24.1115,24.2672,23.8533,22.8103,22.0576
711.000,24.1458,24.2174,23.8099,22.8565,22.1810
712.000,24.1259,24.2587,23.8005,22.7843,22.0772
713.000,24.2121,24.2548,23.7079,22.7695,22.0770
714.000,24.1750,24.3416,23.7758,22.8807,22.1263
715.000,24.0425,24.1940,23.8147,22.7548,21.9709
716.000,24.1580,24.2386,23.7737,22.8059,22.0494
717.000,24.1425,24.2394,23.6733,22.8559,22.0656
718.000,24.1418,24.2640,23.8199,22.7863,22.0473
719.000,24.0743,24.2535,23.7443,22.9057,22.0121
720.000,24.2610,24.2048,23.7909,22.8011,22.0733
